order_id,customer_id,order_total,payment_type,order_status,order_date
4155,879,123.97,PayPal,Cancelled,2/28/2024
4156,552,75.96,Debit Card,Cancelled,4/18/2024
4157,307,74.97,Debit Card,Completed,7/22/2024
4158,1038,43.98,Credit Card,Completed,11/4/2024
4159,588,140.94,Debit Card,Cancelled,3/31/2024
4160,1149,193.92,Credit Card,Completed,2/15/2024
4161,227,176.88,Credit Card,Pending,10/2/2024
4162,12,174.93,Debit Card,Cancelled,5/21/2024
4163,1106,284.98,PayPal,Completed,3/26/2024
4164,1152,153.98,Debit Card,Pending,1/27/2024
4165,872,894.93,Credit Card,Completed,3/23/2024
4166,618,15.99,Credit Card,Completed,6/4/2024
4167,207,179.97,Credit Card,Completed,4/29/2024
4168,298,21.99,Credit Card,Pending,10/20/2024
4169,633,799.96,Credit Card,Pending,7/25/2024
4170,685,135.92,Credit Card,Cancelled,4/10/2024
4171,417,87.96,Debit Card,Cancelled,9/8/2024
4172,836,120,PayPal,Completed,3/20/2024
4173,1006,528.85,Credit Card,Pending,1/30/2024
4174,1105,24.99,Debit Card,Cancelled,7/23/2024
4175,943,24.99,Debit Card,Pending,8/8/2024
4176,193,44.99,Debit Card,Completed,5/14/2024
4177,137,695.82,Credit Card,Completed,7/27/2024
4178,567,479.86,Credit Card,Cancelled,5/3/2024
4179,682,33.99,Credit Card,Completed,4/8/2024
4180,886,151.92,Credit Card,Completed,8/14/2024
4181,48,64.95,Credit Card,Pending,11/11/2024
4182,190,124.95,PayPal,Cancelled,10/31/2024
4183,271,16.47,PayPal,Pending,6/20/2024
4184,42,120,PayPal,Completed,11/1/2024
4185,603,144.96,PayPal,Completed,2/20/2024
4186,855,279.96,Debit Card,Cancelled,9/22/2024
4187,988,107.91,Credit Card,Pending,8/24/2024
4188,1019,33.99,Credit Card,Completed,11/15/2024
4189,363,53.97,Credit Card,Pending,5/30/2024
4190,392,638.89,Credit Card,Pending,10/30/2024
4191,837,89.98,PayPal,Completed,9/13/2024
4192,120,999.95,PayPal,Completed,2/20/2024
4193,399,599.97,Debit Card,Completed,8/6/2024
4194,331,1399.93,Credit Card,Completed,4/4/2024
4195,703,111.96,PayPal,Cancelled,3/30/2024
4196,990,12.99,Debit Card,Completed,7/30/2024
4197,740,125.93,Debit Card,Completed,10/22/2024
4198,832,230.97,Credit Card,Pending,5/8/2024
4199,560,419.93,PayPal,Cancelled,3/30/2024
4200,361,274.89,PayPal,Pending,5/11/2024
4201,80,88.95,Debit Card,Completed,9/29/2024
4202,393,51.96,Credit Card,Completed,5/23/2024
4203,935,413.91,Credit Card,Completed,7/19/2024
4204,1065,12.99,PayPal,Completed,5/12/2024
4205,825,199.99,Debit Card,Completed,7/15/2024
4206,140,424.95,PayPal,Cancelled,4/24/2024
4207,1099,174.93,PayPal,Cancelled,3/23/2024
4208,510,83.97,PayPal,Completed,7/19/2024
4209,445,419.93,Credit Card,Cancelled,2/19/2024
4210,901,239.96,PayPal,Cancelled,7/5/2024
4211,665,224.9,Credit Card,Completed,9/1/2024
4212,495,157.92,Debit Card,Completed,2/9/2024
4213,914,131.94,Credit Card,Completed,10/4/2024
4214,438,44.99,PayPal,Completed,1/16/2024
4215,102,148.93,Credit Card,Completed,11/1/2024
4216,516,299.95,Credit Card,Completed,1/19/2024
4217,1123,370.8,Credit Card,Pending,6/2/2024
4218,214,419.93,Credit Card,Completed,12/22/2024
4219,733,101.94,Debit Card,Pending,5/29/2024
4220,309,16.99,Credit Card,Pending,12/21/2024
4221,345,204.89,PayPal,Completed,5/15/2024
4222,573,49.98,Credit Card,Pending,4/2/2024
4223,633,382.89,Credit Card,Completed,1/31/2024
4224,554,38.43,PayPal,Cancelled,3/26/2024
4225,544,47.97,PayPal,Completed,11/21/2024
4226,169,74.97,Credit Card,Completed,2/19/2024
4227,525,59.92,Credit Card,Cancelled,4/16/2024
4228,628,489.93,Credit Card,Cancelled,12/29/2024
4229,640,174.93,PayPal,Cancelled,9/27/2024
4230,12,175.92,Debit Card,Pending,5/1/2024
4231,229,419.93,Credit Card,Completed,11/23/2024
4232,602,25.98,Credit Card,Cancelled,7/11/2024
4233,990,44.46,Credit Card,Pending,2/9/2024
4234,129,56.97,Credit Card,Completed,12/29/2024
4235,887,174.93,Debit Card,Pending,12/21/2024
4236,1122,199.92,Credit Card,Cancelled,1/16/2024
4237,216,125.93,Credit Card,Pending,10/13/2024
4238,779,253.89,Credit Card,Completed,8/13/2024
4239,667,75,Credit Card,Completed,11/29/2024
4240,876,95.92,Credit Card,Completed,10/19/2024
4241,1002,1230.9,Credit Card,Completed,8/12/2024
4242,675,21.99,Credit Card,Completed,5/19/2024
4243,70,139.98,Debit Card,Pending,8/29/2024
4244,1078,95.97,PayPal,Completed,2/23/2024
4245,937,39.98,Debit Card,Cancelled,12/21/2024
4246,127,399.98,Credit Card,Completed,7/6/2024
4247,488,124.95,PayPal,Completed,3/9/2024
4248,298,1599.92,PayPal,Pending,7/13/2024
4249,14,128.97,Credit Card,Completed,10/27/2024
4250,787,299.95,Debit Card,Completed,2/1/2024
4251,8,159.95,Credit Card,Cancelled,2/7/2024
4252,832,33.99,Credit Card,Completed,9/24/2024
4253,229,124.95,Credit Card,Completed,5/16/2024
4254,454,27.99,Debit Card,Completed,10/23/2024
4255,759,349.95,Debit Card,Completed,2/23/2024
4256,870,759.98,Debit Card,Completed,8/15/2024
4257,922,43.98,Credit Card,Completed,12/19/2024
4258,504,37.98,Credit Card,Cancelled,6/22/2024
4259,981,42.99,Debit Card,Completed,3/20/2024
4260,104,30,Credit Card,Completed,11/24/2024
4261,1003,242.94,PayPal,Cancelled,4/29/2024
4262,967,917.87,PayPal,Completed,10/4/2024
4263,527,99.9,Credit Card,Cancelled,4/10/2024
4264,154,9.99,PayPal,Pending,11/22/2024
4265,570,729.9,Credit Card,Pending,11/30/2024
4266,749,49.98,Credit Card,Completed,7/11/2024
4267,776,10.98,PayPal,Pending,3/7/2024
4268,224,254.97,Debit Card,Completed,1/6/2024
4269,1082,87.96,Credit Card,Cancelled,8/8/2024
4270,886,25.98,Credit Card,Completed,6/24/2024
4271,233,21.99,Credit Card,Pending,11/19/2024
4272,186,489.93,PayPal,Completed,1/4/2024
4273,801,341.82,PayPal,Pending,5/11/2024
4274,848,174.93,PayPal,Cancelled,1/13/2024
4275,249,345.93,Debit Card,Cancelled,6/5/2024
4276,103,665.82,Credit Card,Completed,7/23/2024
4277,512,103.92,Credit Card,Pending,1/20/2024
4278,108,120,Credit Card,Completed,7/17/2024
4279,1157,1599.92,Credit Card,Completed,10/16/2024
4280,363,308.92,Credit Card,Pending,4/16/2024
4281,970,24.99,Credit Card,Completed,8/30/2024
4282,179,44.94,Credit Card,Pending,9/3/2024
4283,852,47.96,PayPal,Pending,3/2/2024
4284,192,271.92,Debit Card,Cancelled,1/1/2024
4285,105,161.93,Credit Card,Completed,12/20/2024
4286,842,77.94,Credit Card,Completed,5/8/2024
4287,1054,476.85,PayPal,Cancelled,2/8/2024
4288,811,74.97,Credit Card,Completed,7/10/2024
4289,668,25.98,PayPal,Completed,8/19/2024
4290,750,16.47,PayPal,Pending,1/2/2024
4291,267,199.92,Credit Card,Cancelled,7/21/2024
4292,581,419.93,Debit Card,Pending,5/26/2024
4293,236,559.92,Credit Card,Pending,6/29/2024
4294,715,419.96,Credit Card,Cancelled,9/12/2024
4295,343,95.97,PayPal,Pending,11/26/2024
4296,197,359.92,Debit Card,Completed,1/5/2024
4297,1124,174.93,Credit Card,Cancelled,11/4/2024
4298,757,203.94,Debit Card,Completed,1/24/2024
4299,145,194.9,Credit Card,Completed,6/8/2024
4300,183,214.95,Debit Card,Cancelled,5/26/2024
4301,951,199.92,PayPal,Completed,9/16/2024
4302,845,82.98,Credit Card,Completed,2/19/2024
4303,964,1714.86,Credit Card,Completed,3/30/2024
4304,953,599.97,Debit Card,Completed,5/12/2024
4305,674,257.94,Credit Card,Pending,6/27/2024
4306,772,31.98,PayPal,Completed,11/26/2024
4307,147,3242.79,Debit Card,Completed,7/7/2024
4308,114,269.94,Credit Card,Completed,3/27/2024
4309,686,379.99,Credit Card,Pending,10/31/2024
4310,130,50.97,PayPal,Completed,7/12/2024
4311,547,1224.93,Credit Card,Cancelled,2/11/2024
4312,909,342.93,Credit Card,Cancelled,7/5/2024
4313,569,12.99,Debit Card,Completed,12/27/2024
4314,49,1809.82,PayPal,Cancelled,9/12/2024
4315,273,384.95,Credit Card,Completed,9/21/2024
4316,455,143.92,Credit Card,Pending,12/22/2024
4317,810,139.93,Credit Card,Cancelled,1/4/2024
4318,296,224.91,Credit Card,Pending,9/11/2024
4319,390,131.94,Credit Card,Completed,11/18/2024
4320,355,2122.85,Credit Card,Completed,10/16/2024
4321,153,349.95,PayPal,Completed,12/8/2024
4322,1114,103.92,Debit Card,Completed,3/10/2024
4323,88,79.92,Credit Card,Pending,8/11/2024
4324,1108,179.97,Credit Card,Pending,12/2/2024
4325,679,37.45,Credit Card,Cancelled,4/24/2024
4326,349,21.99,Credit Card,Completed,12/28/2024
4327,260,3039.92,Credit Card,Cancelled,3/5/2024
4328,695,208.92,Credit Card,Cancelled,10/4/2024
4329,910,65.97,Credit Card,Completed,3/10/2024
4330,667,24.99,Credit Card,Pending,8/1/2024
4331,1095,2659.93,Credit Card,Completed,10/7/2024
4332,269,153.93,PayPal,Completed,2/22/2024
4333,230,43.92,Credit Card,Completed,10/20/2024
4334,1150,274.89,Debit Card,Completed,12/29/2024
4335,562,59.99,Debit Card,Pending,7/5/2024
4336,139,39.98,Credit Card,Completed,10/16/2024
4337,67,89.95,Credit Card,Pending,6/17/2024
4338,168,103.92,Debit Card,Completed,4/2/2024
4339,702,402.84,PayPal,Completed,6/10/2024
4340,620,74.97,Credit Card,Pending,6/3/2024
4341,1061,51.95,Credit Card,Completed,2/25/2024
4342,92,119.94,PayPal,Cancelled,6/1/2024
4343,703,49.98,Credit Card,Pending,10/8/2024
4344,150,78.41,PayPal,Completed,5/2/2024
4345,402,3214.85,Debit Card,Pending,9/26/2024
4346,1010,342.92,PayPal,Completed,5/7/2024
4347,390,49.98,Credit Card,Completed,12/16/2024
4348,653,24.99,Credit Card,Completed,8/7/2024
4349,163,214.95,Credit Card,Pending,2/19/2024
4350,1041,230.97,Debit Card,Pending,8/13/2024
4351,1120,74.97,Credit Card,Completed,1/19/2024
4352,519,172.92,Credit Card,Cancelled,6/13/2024
4353,957,18.99,PayPal,Cancelled,7/21/2024
4354,1018,195.93,Debit Card,Pending,1/30/2024
4355,448,99.95,Debit Card,Completed,6/9/2024
4356,778,349.95,Debit Card,Cancelled,6/16/2024
4357,2,39.96,Credit Card,Completed,4/1/2024
4358,50,461.94,Debit Card,Pending,1/10/2024
4359,912,367.32,Credit Card,Completed,12/14/2024
4360,37,1599.92,Credit Card,Completed,9/23/2024
4361,522,66.42,Debit Card,Completed,6/12/2024
4362,922,219.91,Credit Card,Completed,2/7/2024
4363,1153,164.95,PayPal,Pending,11/22/2024
4364,998,2659.93,Credit Card,Completed,9/12/2024
4365,782,499.89,PayPal,Completed,9/7/2024
4366,192,2659.93,Credit Card,Pending,4/4/2024
4367,538,1937.41,Debit Card,Pending,12/10/2024
4368,439,115.95,Credit Card,Pending,10/12/2024
4369,672,174.93,Credit Card,Completed,6/6/2024
4370,286,59.95,Credit Card,Pending,10/31/2024
4371,478,29.96,PayPal,Completed,11/18/2024
4372,7,453.88,Credit Card,Cancelled,8/10/2024
4373,375,167.94,Credit Card,Cancelled,1/4/2024
4374,889,42.99,PayPal,Pending,9/10/2024
4375,1018,804.87,PayPal,Cancelled,9/26/2024
4376,222,127.96,Credit Card,Completed,5/17/2024
4377,940,1519.96,Credit Card,Pending,8/23/2024
4378,267,51.96,PayPal,Cancelled,8/12/2024
4379,56,538.93,Credit Card,Pending,5/1/2024
4380,768,69.99,PayPal,Completed,2/18/2024
4381,440,49.98,Credit Card,Cancelled,6/18/2024
4382,325,419.94,Credit Card,Cancelled,8/22/2024
4383,10,124.95,Credit Card,Completed,7/21/2024
4384,978,127.92,Debit Card,Pending,9/9/2024
4385,865,21.99,Credit Card,Completed,6/25/2024
4386,315,44.94,Debit Card,Completed,7/27/2024
4387,575,99.96,Credit Card,Pending,5/21/2024
4388,838,134.97,Debit Card,Completed,2/6/2024
4389,321,56.97,Debit Card,Pending,2/13/2024
4390,118,834.89,Credit Card,Pending,10/4/2024
4391,207,15.99,Debit Card,Completed,8/20/2024
4392,829,419.95,Debit Card,Pending,1/24/2024
4393,1008,549.9,Credit Card,Completed,2/14/2024
4394,1093,95.92,Credit Card,Completed,1/21/2024
4395,757,2659.93,Credit Card,Pending,7/21/2024
4396,1163,132.93,Debit Card,Pending,6/15/2024
4397,1143,75.96,PayPal,Completed,5/31/2024
4398,210,134.97,Credit Card,Completed,6/25/2024
4399,785,1899.95,PayPal,Completed,12/28/2024
4400,49,2659.93,PayPal,Pending,8/6/2024
4401,945,171.96,PayPal,Completed,1/5/2024
4402,818,25.98,PayPal,Pending,5/18/2024
4403,591,2279.94,Credit Card,Pending,8/2/2024
4404,675,59.95,Credit Card,Pending,4/6/2024
4405,40,111.93,PayPal,Completed,11/28/2024
4406,271,99.96,Debit Card,Completed,8/25/2024
4407,17,694.92,Debit Card,Cancelled,6/17/2024
4408,710,615.92,Credit Card,Completed,10/13/2024
4409,644,14.98,PayPal,Pending,5/26/2024
4410,448,299.95,Credit Card,Pending,6/8/2024
4411,134,322.89,Credit Card,Completed,8/12/2024
4412,1014,186.89,Debit Card,Cancelled,5/29/2024
4413,940,159.92,Credit Card,Pending,9/8/2024
4414,666,159.95,Debit Card,Pending,12/29/2024
4415,533,101.94,PayPal,Completed,6/4/2024
4416,700,87.96,Debit Card,Completed,10/24/2024
4417,241,24.99,PayPal,Completed,7/24/2024
4418,111,538.93,Credit Card,Completed,8/25/2024
4419,732,279.96,Debit Card,Cancelled,3/10/2024
4420,838,269.91,PayPal,Completed,6/13/2024
4421,960,101.94,Credit Card,Completed,4/25/2024
4422,140,559.92,PayPal,Cancelled,10/22/2024
4423,134,97.98,Credit Card,Pending,8/11/2024
4424,1154,1599.92,Credit Card,Pending,5/31/2024
4425,860,117.94,Debit Card,Completed,10/18/2024
4426,580,51.96,Debit Card,Pending,9/18/2024
4427,215,74.97,Credit Card,Completed,12/25/2024
4428,232,84.95,Credit Card,Completed,12/10/2024
4429,188,59.97,Debit Card,Completed,11/12/2024
4430,901,74.97,Debit Card,Cancelled,10/12/2024
4431,603,599.97,Debit Card,Completed,8/2/2024
4432,613,9.99,Credit Card,Pending,6/3/2024
4433,1072,95.94,Credit Card,Cancelled,7/11/2024
4434,531,103.92,Debit Card,Completed,3/14/2024
4435,528,99.96,Credit Card,Completed,12/21/2024
4436,203,559.92,PayPal,Completed,12/2/2024
4437,234,1599.92,Debit Card,Completed,1/24/2024
4438,957,229.98,Credit Card,Pending,6/9/2024
4439,368,191.94,Credit Card,Completed,4/11/2024
4440,1155,12.99,Credit Card,Completed,5/23/2024
4441,683,1519.96,Credit Card,Completed,1/29/2024
4442,274,369.9,Credit Card,Cancelled,10/3/2024
4443,901,153.98,PayPal,Completed,11/19/2024
4444,532,47.96,PayPal,Completed,8/14/2024
4445,1115,59.95,Credit Card,Pending,12/16/2024
4446,589,637.8,Credit Card,Pending,7/3/2024
4447,794,45,PayPal,Completed,2/11/2024
4448,1045,32.94,Credit Card,Pending,11/21/2024
4449,689,199.99,Credit Card,Pending,12/5/2024
4450,134,33.99,Credit Card,Cancelled,9/17/2024
4451,27,60,Credit Card,Completed,6/18/2024
4452,407,99.95,Credit Card,Cancelled,8/9/2024
4453,919,209.97,Debit Card,Cancelled,8/28/2024
4454,627,159.92,Credit Card,Completed,11/15/2024
4455,865,199.99,Credit Card,Completed,7/31/2024
4456,1054,101.91,Debit Card,Cancelled,12/20/2024
4457,467,314.93,PayPal,Completed,8/16/2024
4458,675,24.99,Credit Card,Completed,6/6/2024
4459,720,55.98,Credit Card,Cancelled,12/11/2024
4460,87,1139.97,PayPal,Completed,12/12/2024
4461,1071,124.95,Debit Card,Cancelled,5/23/2024
4462,834,149.94,Credit Card,Cancelled,5/9/2024
4463,142,139.98,Credit Card,Pending,4/15/2024
4464,907,74.97,PayPal,Pending,3/31/2024
4465,762,174.93,Debit Card,Pending,7/12/2024
4466,621,509.94,PayPal,Cancelled,7/17/2024
4467,125,149.94,PayPal,Cancelled,5/17/2024
4468,804,343.92,Debit Card,Completed,11/19/2024
4469,446,17.98,Credit Card,Cancelled,10/15/2024
4470,487,35.98,PayPal,Cancelled,1/7/2024
4471,1135,356.91,PayPal,Completed,7/22/2024
4472,295,149.94,Credit Card,Pending,6/29/2024
4473,564,343.92,Debit Card,Cancelled,5/9/2024
4474,718,352.81,Debit Card,Pending,8/20/2024
4475,769,169.95,PayPal,Cancelled,12/7/2024
4476,272,271.92,Debit Card,Completed,8/17/2024
4477,708,175.91,PayPal,Pending,12/29/2024
4478,725,143.92,PayPal,Cancelled,8/15/2024
4479,356,31.99,Debit Card,Cancelled,12/8/2024
4480,781,74.97,PayPal,Completed,10/18/2024
4481,616,143.92,Debit Card,Cancelled,11/27/2024
4482,1048,89.95,PayPal,Completed,1/26/2024
4483,274,208.92,Credit Card,Pending,12/23/2024
4484,77,379.99,Credit Card,Completed,6/28/2024
4485,1159,274.86,Credit Card,Completed,12/18/2024
4486,257,314.93,Credit Card,Completed,3/12/2024
4487,198,101.97,Credit Card,Completed,8/3/2024
4488,227,307.96,Credit Card,Pending,3/5/2024
4489,761,186.9,Credit Card,Pending,11/3/2024
4490,639,32.94,Debit Card,Completed,12/3/2024
4491,1077,199.99,Credit Card,Pending,2/26/2024
4492,152,124.95,PayPal,Completed,5/26/2024
4493,51,16.47,PayPal,Completed,5/23/2024
4494,163,59.97,Credit Card,Pending,12/27/2024
4495,373,90,Credit Card,Cancelled,5/2/2024
4496,73,105,Credit Card,Cancelled,10/21/2024
4497,1017,179.96,Credit Card,Completed,11/8/2024
4498,1080,572.82,PayPal,Cancelled,5/3/2024
4499,350,239.96,Credit Card,Cancelled,5/10/2024
4500,1100,357.78,Debit Card,Completed,2/14/2024
4501,626,157.92,Debit Card,Completed,9/27/2024
4502,412,107.94,Credit Card,Completed,6/12/2024
4503,441,55.98,PayPal,Cancelled,5/29/2024
4504,857,443.88,Debit Card,Pending,12/4/2024
4505,1066,125.91,Credit Card,Completed,8/4/2024
4506,320,174.93,Credit Card,Completed,8/25/2024
4507,423,119.94,Debit Card,Cancelled,8/2/2024
4508,1110,150.93,Debit Card,Cancelled,8/27/2024
4509,602,211.91,Credit Card,Completed,1/22/2024
4510,1081,45,PayPal,Pending,11/3/2024
4511,619,27.45,Credit Card,Completed,6/25/2024
4512,1053,89.94,Credit Card,Pending,6/5/2024
4513,1000,179.96,Credit Card,Pending,1/17/2024
4514,734,65.97,PayPal,Completed,3/7/2024
4515,841,35.97,Debit Card,Completed,10/23/2024
4516,559,388.86,Credit Card,Cancelled,3/8/2024
4517,833,125.93,Debit Card,Cancelled,5/7/2024
4518,460,17.98,Credit Card,Completed,10/13/2024
4519,1011,322.9,Credit Card,Completed,6/8/2024
4520,595,44.95,PayPal,Completed,11/18/2024
4521,601,350.34,Credit Card,Completed,3/1/2024
4522,1009,33.99,PayPal,Completed,7/14/2024
4523,770,47.96,PayPal,Completed,10/9/2024
4524,89,33.99,PayPal,Completed,6/11/2024
4525,784,10.98,Debit Card,Cancelled,5/2/2024
4526,1127,71.92,Debit Card,Pending,8/4/2024
4527,315,11.99,Debit Card,Completed,9/22/2024
4528,789,1899.95,PayPal,Pending,5/15/2024
4529,162,191.94,Debit Card,Cancelled,2/13/2024
4530,826,21.99,PayPal,Completed,3/7/2024
4531,139,49.98,Debit Card,Cancelled,9/9/2024
4532,693,174.93,Debit Card,Pending,12/11/2024
4533,414,424.95,PayPal,Pending,8/2/2024
4534,461,44.99,Debit Card,Completed,7/8/2024
4535,31,748.83,Credit Card,Completed,12/5/2024
4536,82,113.94,Debit Card,Cancelled,6/5/2024
4537,881,53.97,Credit Card,Cancelled,7/7/2024
4538,110,71.94,PayPal,Completed,6/11/2024
4539,199,19.98,Credit Card,Completed,7/2/2024
4540,630,248.91,Credit Card,Completed,9/18/2024
4541,710,215.93,Debit Card,Cancelled,7/28/2024
4542,912,289.85,Credit Card,Completed,4/17/2024
4543,196,3039.92,PayPal,Completed,1/30/2024
4544,637,69.93,PayPal,Cancelled,6/11/2024
4545,82,459.92,Credit Card,Completed,11/11/2024
4546,120,99.96,Credit Card,Completed,8/26/2024
4547,937,84.95,Credit Card,Pending,3/20/2024
4548,35,237.9,Credit Card,Completed,12/4/2024
4549,464,209.97,PayPal,Pending,1/8/2024
4550,787,67.96,Credit Card,Cancelled,9/8/2024
4551,374,47.96,Credit Card,Completed,2/23/2024
4552,552,213.92,Debit Card,Pending,12/14/2024
4553,656,587.92,Debit Card,Completed,11/6/2024
4554,529,63.98,Credit Card,Completed,9/7/2024
4555,748,124.95,Debit Card,Completed,4/29/2024
4556,1000,120,Credit Card,Pending,3/31/2024
4557,437,77.94,Credit Card,Cancelled,6/30/2024
4558,851,74.97,Credit Card,Completed,1/11/2024
4559,712,35.98,Credit Card,Completed,6/2/2024
4560,704,8.99,Debit Card,Pending,11/11/2024
4561,829,683.94,PayPal,Completed,1/25/2024
4562,750,118.93,PayPal,Completed,7/19/2024
4563,768,2659.93,Credit Card,Completed,11/16/2024
4564,262,174.93,Credit Card,Pending,11/5/2024
4565,818,12.99,Credit Card,Pending,1/11/2024
4566,597,199.92,Debit Card,Cancelled,10/2/2024
4567,702,89.95,Credit Card,Completed,2/4/2024
4568,211,229.98,Credit Card,Completed,4/20/2024
4569,940,42.97,Credit Card,Completed,7/10/2024
4570,979,179.96,Credit Card,Completed,9/14/2024
4571,351,149.94,Credit Card,Completed,4/8/2024
4572,7,127.92,PayPal,Pending,6/21/2024
4573,761,2859.85,Credit Card,Completed,3/6/2024
4574,1005,15,Debit Card,Pending,4/14/2024
4575,12,174.93,Credit Card,Pending,1/26/2024
4576,876,615.92,Debit Card,Completed,6/5/2024
4577,562,10.98,Credit Card,Completed,4/28/2024
4578,339,111.96,PayPal,Completed,6/8/2024
4579,23,170.94,PayPal,Completed,8/30/2024
4580,353,134.92,Credit Card,Pending,9/6/2024
4581,117,230.87,PayPal,Pending,5/21/2024
4582,413,14.98,Credit Card,Completed,9/6/2024
4583,430,199.92,Credit Card,Completed,5/12/2024
4584,737,79.92,Credit Card,Cancelled,1/15/2024
4585,410,153.93,PayPal,Completed,1/12/2024
4586,897,209.97,Debit Card,Cancelled,4/11/2024
4587,851,77.94,Debit Card,Pending,4/17/2024
4588,30,49.98,Debit Card,Cancelled,4/17/2024
4589,270,1399.93,PayPal,Pending,3/16/2024
4590,31,56.97,Credit Card,Pending,7/1/2024
4591,690,74.97,Credit Card,Completed,8/12/2024
4592,154,149.94,Debit Card,Completed,1/2/2024
4593,1086,44.94,Credit Card,Completed,4/6/2024
4594,344,479.92,PayPal,Cancelled,7/15/2024
4595,900,216.93,Credit Card,Completed,10/25/2024
4596,722,302.89,Debit Card,Completed,11/21/2024
4597,53,179.97,Credit Card,Cancelled,2/10/2024
4598,254,43.98,Debit Card,Completed,7/26/2024
4599,98,1113.89,Debit Card,Completed,11/29/2024
4600,1012,35.97,Debit Card,Cancelled,6/20/2024
4601,794,3084.92,Credit Card,Completed,1/7/2024
4602,385,509.94,Credit Card,Pending,5/7/2024
4603,820,124.95,PayPal,Pending,3/14/2024
4604,705,199.92,Credit Card,Completed,5/10/2024
4605,831,192.85,Credit Card,Pending,11/15/2024
4606,964,121.9,PayPal,Pending,3/21/2024
4607,167,269.94,Debit Card,Cancelled,10/13/2024
4608,39,314.93,PayPal,Completed,8/9/2024
4609,396,33.98,PayPal,Cancelled,4/10/2024
4610,401,18.99,Credit Card,Completed,6/29/2024
4611,328,47.97,Credit Card,Completed,7/13/2024
4612,283,35.97,Credit Card,Pending,3/20/2024
4613,815,2659.93,Credit Card,Cancelled,6/13/2024
4614,940,8.99,PayPal,Cancelled,10/15/2024
4615,861,74.97,Credit Card,Completed,8/28/2024
